mean_test_score,max_depth,min_samples_split,n_estimators
0.8375409069658719,15,8,564
0.8375409069658719,15,8,604
0.8353903693314633,15,8,643
0.8332398316970547,15,8,683
0.8375642823749416,15,8,722
0.8354137447405329,15,8,762
0.8332398316970547,15,8,802
0.8332398316970547,15,8,841
0.8353903693314633,15,8,881
0.8353903693314633,15,8,920
0.8332398316970547,15,8,960
0.8310659186535764,15,8,1000
0.8180458158017766,15,9,50
0.82671809256662,15,9,89
0.8180458158017766,15,9,129
0.82671809256662,15,9,168
0.8310425432445069,15,9,208
0.8310191678354372,15,9,247
0.8310425432445067,15,9,287
0.8396914446002806,15,9,327
0.8375409069658719,15,9,366
0.8353903693314633,15,9,406
0.8397381954184198,15,9,445
0.8353903693314633,15,9,485
0.8375642823749416,15,9,525
0.8397381954184198,15,9,564
0.83971482000935,15,9,604
0.8353903693314633,15,9,643
0.8397381954184198,15,9,683
0.8375642823749416,15,9,722
0.8375642823749416,15,9,762
0.833216456287985,15,9,802
0.8310425432445069,15,9,841
0.833216456287985,15,9,881
0.8310425432445069,15,9,920
0.8310425432445069,15,9,960
0.8266947171575503,15,9,1000
0.8071528751753156,15,11,50
0.8179990649836372,15,11,89
0.8224170172978027,15,11,129
0.82671809256662,15,11,168
0.8310425432445067,15,11,208
0.8245441795231416,15,11,247
0.8288686302010285,15,11,287
0.8310425432445069,15,11,327
0.8223702664796633,15,11,366
0.8245441795231419,15,11,406
0.8223702664796633,15,11,445
0.8288686302010285,15,11,485
0.822393641888733,15,11,525
0.8310659186535764,15,11,564
0.833216456287985,15,11,604
0.833216456287985,15,11,643
0.8310425432445069,15,11,683
0.8288686302010285,15,11,722
0.833216456287985,15,11,762
0.8288686302010285,15,11,802
0.82671809256662,15,11,841
0.82671809256662,15,11,881
0.82671809256662,15,11,920
0.8245675549322113,15,11,960
0.8245675549322113,15,11,1000
,16,1,50
,16,1,89
,16,1,129
,16,1,168
,16,1,208
,16,1,247
,16,1,287
,16,1,327
,16,1,366
,16,1,406
,16,1,445
,16,1,485
,16,1,525
,16,1,564
,16,1,604
,16,1,643
,16,1,683
,16,1,722
,16,1,762
,16,1,802
,16,1,841
,16,1,881
,16,1,920
,16,1,960
,16,1,1000
0.8462131837307153,16,2,50
0.85273492286115,16,2,89
0.8549088359046284,16,2,129
0.8527115474520806,16,2,168
0.8548620850864891,16,2,208
0.8526647966339411,16,2,247
0.8505142589995325,16,2,287
0.8505142589995325,16,2,327
0.8461898083216457,16,2,366
0.8483637213651238,16,2,406
0.8418653576437588,16,2,445
0.8440158952781674,16,2,485
0.8440158952781674,16,2,525
0.8418419822346891,16,2,564
0.8418419822346891,16,2,604
0.8418887330528284,16,2,643
0.8397148200093503,16,2,683
0.8397148200093503,16,2,722
0.8418887330528284,16,2,762
0.8440626460963067,16,2,802
0.8440626460963067,16,2,841
0.8440626460963067,16,2,881
0.8440626460963067,16,2,920
0.8440626460963067,16,2,960
0.846236559139785,16,2,1000
0.8463300607760637,16,3,50
0.863557737260402,16,3,89
0.8548620850864891,16,3,129
0.8526414212248714,16,3,168
0.8569658719027583,16,3,208
0.856989247311828,16,3,247
0.8526414212248714,16,3,287
0.8526647966339411,16,3,327
0.846166432912576,16,3,366
0.8440158952781672,16,3,406
0.8505142589995325,16,3,445
0.8483403459560541,16,3,485
0.8483403459560541,16,3,525
0.8440158952781674,16,3,564
0.8483637213651238,16,3,604
0.8505376344086022,16,3,643
0.8461898083216456,16,3,683
0.8440392706872369,16,3,722
0.8440392706872369,16,3,762
0.8440392706872369,16,3,802
0.8440392706872369,16,3,841
0.8483870967741935,16,3,881
0.85273492286115,16,3,920
0.8462131837307153,16,3,960
0.8505843852267414,16,3,1000
0.8419588592800376,16,4,50
0.8614071996259934,16,4,89
0.8526881720430108,16,4,129
0.8483169705469846,16,4,168
0.8483403459560543,16,4,208
0.8439925198690977,16,4,247
0.843969144460028,16,4,287
0.8461898083216457,16,4,327
0.8440158952781674,16,4,366
0.8527115474520806,16,4,406
0.8505376344086022,16,4,445
0.8527115474520803,16,4,485
0.8483870967741935,16,4,525
0.8440392706872372,16,4,564
0.8462131837307153,16,4,604
0.8483870967741935,16,4,643
0.8418887330528285,16,4,683
0.8418887330528284,16,4,722
0.8440626460963067,16,4,762
0.8484104721832633,16,4,802
0.8484104721832633,16,4,841
0.8505843852267414,16,4,881
0.8505843852267414,16,4,920
0.8484104721832633,16,4,960
0.8505843852267414,16,4,1000
0.8397849462365592,16,5,50
0.8397615708274895,16,5,89
0.8375642823749416,16,5,129
0.8375876577840113,16,5,168
0.8440392706872372,16,5,208
0.8375642823749416,16,5,247
0.8310659186535766,16,5,287
0.8375642823749416,16,5,327
0.8375642823749416,16,5,366
0.83971482000935,16,5,406
0.8375409069658719,16,5,445
0.8375642823749416,16,5,485
0.8375409069658719,16,5,525
0.8440626460963067,16,5,564
0.8440626460963067,16,5,604
0.8440626460963067,16,5,643
0.846236559139785,16,5,683
0.8397381954184198,16,5,722
0.8462599345488547,16,5,762
0.8462599345488547,16,5,802
0.8462599345488547,16,5,841
0.8462599345488545,16,5,881
0.8462365591397848,16,5,920
0.8440860215053764,16,5,960
0.8440860215053764,16,5,1000
0.835413744740533,16,6,50
0.8375642823749416,16,6,89
0.8484104721832632,16,6,129
0.8397381954184198,16,6,168
0.8397615708274895,16,6,208
0.8397849462365592,16,6,247
0.8376110331930808,16,6,287
0.8419354838709678,16,6,327
0.8440860215053764,16,6,366
0.8419354838709678,16,6,406
0.8419354838709678,16,6,445
0.8419354838709678,16,6,485
0.8440860215053764,16,6,525
0.8462599345488547,16,6,564
0.8440860215053764,16,6,604
0.8440860215053764,16,6,643
0.8440860215053764,16,6,683
0.8462599345488545,16,6,722
0.8440860215053764,16,6,762
0.844109396914446,16,6,802
0.8397615708274895,16,6,841
0.8397615708274895,16,6,881
0.8397615708274895,16,6,920
0.8375876577840113,16,6,960
0.8397615708274895,16,6,1000
0.8288218793828891,16,7,50
0.82671809256662,16,7,89
0.83973819541842,16,7,129
0.8332164562879851,16,7,168
0.8310659186535764,16,7,208
0.8353903693314633,16,7,247
0.8375642823749416,16,7,287
0.8375642823749416,16,7,327
0.8440860215053764,16,7,366
0.8440860215053764,16,7,406
0.8440860215053764,16,7,445
0.8419354838709676,16,7,485
0.8440860215053764,16,7,525
0.8440626460963067,16,7,564
0.846236559139785,16,7,604
0.846236559139785,16,7,643
0.8440860215053764,16,7,683
0.8440860215053764,16,7,722
0.8419121084618981,16,7,762
0.8419121084618981,16,7,802
0.8397381954184198,16,7,841
0.8397381954184198,16,7,881
0.8397381954184198,16,7,920
0.8375642823749416,16,7,960
0.8397381954184198,16,7,1000
0.822393641888733,16,8,50
0.8353669939223938,16,8,89
0.8396680691912108,16,8,129
0.8353669939223936,16,8,168
0.833216456287985,16,8,208
0.8375642823749416,16,8,247
0.8375409069658719,16,8,287
0.8375642823749416,16,8,327
0.8418887330528285,16,8,366
0.8397148200093503,16,8,406
0.8397148200093503,16,8,445
0.8397381954184198,16,8,485
0.8353903693314633,16,8,525
0.8353903693314633,16,8,564
0.8375409069658719,16,8,604
0.8353903693314633,16,8,643
0.8353903693314633,16,8,683
0.8375642823749416,16,8,722
0.8375642823749416,16,8,762
0.8353903693314633,16,8,802
0.8353903693314633,16,8,841
0.8375642823749416,16,8,881
0.833216456287985,16,8,920
0.833216456287985,16,8,960
0.833216456287985,16,8,1000
0.8202197288452547,16,9,50
0.8158719027582982,16,9,89
0.8180458158017766,16,9,129
0.8266947171575503,16,9,168
0.833216456287985,16,9,208
0.8288920056100981,16,9,247
0.8332398316970547,16,9,287
0.8310659186535764,16,9,327
0.8332398316970547,16,9,366
0.8375642823749416,16,9,406
0.835413744740533,16,9,445
0.8332164562879851,16,9,485
0.8353903693314633,16,9,525
0.8375642823749416,16,9,564
0.8375642823749416,16,9,604
0.83971482000935,16,9,643
0.8397381954184198,16,9,683
0.8354137447405329,16,9,722
0.8375642823749416,16,9,762
0.8353903693314633,16,9,802
0.833216456287985,16,9,841
0.8310425432445069,16,9,881
0.8310425432445069,16,9,920
0.8288686302010285,16,9,960
0.8310425432445067,16,9,1000
0.8136746143057504,16,11,50
0.8223468910705938,16,11,89
0.8288686302010285,16,11,129
0.8288686302010285,16,11,168
0.8310191678354372,16,11,208
0.8266947171575503,16,11,247
0.8331930808789153,16,11,287
0.8310425432445069,16,11,327
0.8310425432445069,16,11,366
0.82671809256662,16,11,406
0.8245441795231419,16,11,445
0.8310425432445069,16,11,485
0.833216456287985,16,11,525
0.8332398316970547,16,11,564
0.8353903693314633,16,11,604
0.8353903693314633,16,11,643
0.833216456287985,16,11,683
0.8310425432445069,16,11,722
0.8310425432445069,16,11,762
0.833216456287985,16,11,802
0.8288920056100981,16,11,841
0.8288920056100981,16,11,881
0.8245441795231416,16,11,920
0.8245675549322111,16,11,960
0.822393641888733,16,11,1000
,18,1,50
,18,1,89
,18,1,129
,18,1,168
,18,1,208
,18,1,247
,18,1,287
,18,1,327
,18,1,366
,18,1,406
,18,1,445
,18,1,485
,18,1,525
,18,1,564
,18,1,604
,18,1,643
,18,1,683
,18,1,722
,18,1,762
,18,1,802
,18,1,841
,18,1,881
,18,1,920
,18,1,960
,18,1,1000
0.8505376344086022,18,2,50
0.8462131837307153,18,2,89
0.8505376344086022,18,2,129
0.8505610098176719,18,2,168
0.8548854604955587,18,2,208
0.8548387096774194,18,2,247
0.8505142589995325,18,2,287
0.8483403459560541,18,2,327
0.8483637213651238,18,2,366
0.8461898083216456,18,2,406
0.8440158952781674,18,2,445
0.8461898083216456,18,2,485
0.8461898083216457,18,2,525
0.8440158952781674,18,2,564
0.8418653576437588,18,2,604
0.8483870967741935,18,2,643
0.8397148200093503,18,2,683
0.8397148200093503,18,2,722
0.8440626460963067,18,2,762
0.846236559139785,18,2,802
0.846236559139785,18,2,841
0.8440626460963067,18,2,881
0.8440626460963067,18,2,920
0.846236559139785,18,2,960
0.8440626460963067,18,2,1000
0.8506077606358111,18,3,50
0.8592099111734456,18,3,89
0.856989247311828,18,3,129
0.8504675081813933,18,3,168
0.8547919588592802,18,3,208
0.856989247311828,18,3,247
0.850490883590463,18,3,287
0.8548387096774194,18,3,327
0.8505142589995325,18,3,366
0.8505142589995325,18,3,406
0.8461898083216456,18,3,445
0.8483637213651238,18,3,485
0.8505376344086022,18,3,525
0.8483637213651238,18,3,564
0.8505142589995325,18,3,604
0.8483870967741935,18,3,643
0.8483870967741935,18,3,683
0.8462131837307153,18,3,722
0.8462131837307153,18,3,762
0.8505610098176719,18,3,802
0.846236559139785,18,3,841
0.846236559139785,18,3,881
0.8505843852267414,18,3,920
0.846236559139785,18,3,960
0.8505843852267414,18,3,1000
0.8484104721832633,18,4,50
0.8656848994857411,18,4,89
0.8526647966339411,18,4,129
0.8548387096774194,18,4,168
0.8526647966339411,18,4,208
0.8461898083216456,18,4,247
0.846166432912576,18,4,287
0.8483637213651238,18,4,327
0.8461898083216457,18,4,366
0.8505610098176719,18,4,406
0.8505610098176719,18,4,445
0.8505610098176717,18,4,485
0.8505610098176717,18,4,525
0.8483870967741935,18,4,564
0.8440392706872369,18,4,604
0.8440626460963067,18,4,643
0.8440626460963067,18,4,683
0.8418887330528284,18,4,722
0.846236559139785,18,4,762
0.846236559139785,18,4,802
0.8484104721832633,18,4,841
0.8484104721832632,18,4,881
0.8505843852267414,18,4,920
0.846236559139785,18,4,960
0.8484104721832633,18,4,1000
0.8397615708274895,18,5,50
0.8441327723235157,18,5,89
0.8484338475923329,18,5,129
0.8353669939223938,18,5,168
0.8418887330528285,18,5,208
0.83973819541842,18,5,247
0.8419121084618981,18,5,287
0.846236559139785,18,5,327
0.8418887330528285,18,5,366
0.8440626460963067,18,5,406
0.8397148200093503,18,5,445
0.8418887330528284,18,5,485
0.8375642823749416,18,5,525
0.8419354838709678,18,5,564
0.846236559139785,18,5,604
0.8440626460963067,18,5,643
0.846236559139785,18,5,683
0.8441093969144461,18,5,722
0.8462599345488547,18,5,762
0.8462599345488547,18,5,802
0.846236559139785,18,5,841
0.8505843852267414,18,5,881
0.8505610098176717,18,5,920
0.8505843852267414,18,5,960
0.8484104721832632,18,5,1000
0.8353903693314633,18,6,50
0.8353903693314633,18,6,89
0.8505610098176717,18,6,129
0.8440392706872369,18,6,168
0.8397381954184198,18,6,208
0.8419354838709678,18,6,247
0.8419121084618981,18,6,287
0.8440860215053764,18,6,327
0.8440860215053764,18,6,366
0.8440860215053764,18,6,406
0.8440860215053764,18,6,445
0.8397615708274895,18,6,485
0.8419121084618981,18,6,525
0.8397381954184198,18,6,564
0.8419121084618981,18,6,604
0.8440860215053764,18,6,643
0.8440860215053764,18,6,683
0.8462599345488545,18,6,722
0.8462599345488545,18,6,762
0.844109396914446,18,6,802
0.844109396914446,18,6,841
0.8419354838709678,18,6,881
0.8397615708274895,18,6,920
0.8397615708274895,18,6,960
0.844109396914446,18,6,1000
0.8288452547919588,18,7,50
0.8375642823749416,18,7,89
0.8375642823749416,18,7,129
0.8310659186535764,18,7,168
0.8288920056100982,18,7,208
0.8310659186535766,18,7,247
0.8353903693314633,18,7,287
0.8419121084618981,18,7,327
0.8440626460963067,18,7,366
0.8484104721832632,18,7,406
0.8505843852267414,18,7,445
0.8484104721832632,18,7,485
0.8484104721832632,18,7,525
0.8484104721832632,18,7,564
0.846236559139785,18,7,604
0.8484104721832632,18,7,643
0.846236559139785,18,7,683
0.8484104721832632,18,7,722
0.8462599345488545,18,7,762
0.8484104721832632,18,7,802
0.846236559139785,18,7,841
0.8440860215053764,18,7,881
0.8440860215053764,18,7,920
0.8419121084618981,18,7,960
0.846236559139785,18,7,1000
0.8245441795231416,18,8,50
0.8310659186535764,18,8,89
0.8375409069658719,18,8,129
0.8353903693314633,18,8,168
0.8310659186535764,18,8,208
0.8332398316970547,18,8,247
0.8418887330528285,18,8,287
0.8419121084618982,18,8,327
0.8440626460963067,18,8,366
0.8418887330528285,18,8,406
0.8418887330528285,18,8,445
0.8418887330528285,18,8,485
0.8375409069658719,18,8,525
0.8396914446002806,18,8,564
0.83971482000935,18,8,604
0.83971482000935,18,8,643
0.8375642823749416,18,8,683
0.8375642823749416,18,8,722
0.8375642823749416,18,8,762
0.8353903693314633,18,8,802
0.8353903693314633,18,8,841
0.8375642823749416,18,8,881
0.833216456287985,18,8,920
0.833216456287985,18,8,960
0.833216456287985,18,8,1000
0.8202197288452547,18,9,50
0.8202431042543245,18,9,89
0.8245441795231416,18,9,129
0.8310425432445067,18,9,168
0.8310659186535764,18,9,208
0.82671809256662,18,9,247
0.833216456287985,18,9,287
0.8332398316970547,18,9,327
0.8332398316970547,18,9,366
0.8419121084618981,18,9,406
0.8419121084618981,18,9,445
0.8353903693314633,18,9,485
0.8353903693314633,18,9,525
0.8397381954184198,18,9,564
0.8375642823749416,18,9,604
0.83971482000935,18,9,643
0.8397381954184198,18,9,683
0.8354137447405329,18,9,722
0.8375642823749416,18,9,762
0.8354137447405329,18,9,802
0.8310425432445069,18,9,841
0.833216456287985,18,9,881
0.833216456287985,18,9,920
0.8310425432445069,18,9,960
0.833216456287985,18,9,1000
0.8136512388966807,18,11,50
0.8266713417484807,18,11,89
0.8266947171575503,18,11,129
0.8266947171575503,18,11,168
0.8310191678354372,18,11,208
0.8288686302010285,18,11,247
0.8331930808789153,18,11,287
0.8310425432445069,18,11,327
0.8245441795231416,18,11,366
0.82671809256662,18,11,406
0.8288920056100982,18,11,445
0.8288686302010285,18,11,485
0.8266947171575503,18,11,525
0.8353903693314633,18,11,564
0.8353903693314633,18,11,604
0.8353903693314633,18,11,643
0.8310425432445069,18,11,683
0.8288686302010285,18,11,722
0.8310425432445069,18,11,762
0.8310425432445069,18,11,802
0.82671809256662,18,11,841
0.82671809256662,18,11,881
0.82671809256662,18,11,920
0.82671809256662,18,11,960
0.8245441795231416,18,11,1000
,19,1,50
,19,1,89
,19,1,129
,19,1,168
,19,1,208
,19,1,247
,19,1,287
,19,1,327
,19,1,366
,19,1,406
,19,1,445
,19,1,485
,19,1,525
,19,1,564
,19,1,604
,19,1,643
,19,1,683
,19,1,722
,19,1,762
,19,1,802
,19,1,841
,19,1,881
,19,1,920
,19,1,960
,19,1,1000
0.8505376344086022,19,2,50
0.8505610098176717,19,2,89
0.8483870967741935,19,2,129
0.8527115474520806,19,2,168
0.8570359981299672,19,2,208
0.8526881720430108,19,2,247
0.8505142589995325,19,2,287
0.8483403459560541,19,2,327
0.8483637213651238,19,2,366
0.8483637213651238,19,2,406
0.8483637213651238,19,2,445
0.8483637213651238,19,2,485
0.8483637213651238,19,2,525
0.8461898083216457,19,2,564
0.8483637213651238,19,2,604
0.8462131837307153,19,2,643
0.8484104721832632,19,2,683
0.8440626460963067,19,2,722
0.8484104721832633,19,2,762
0.8505843852267414,19,2,802
0.8484104721832632,19,2,841
0.8484104721832632,19,2,881
0.8505843852267414,19,2,920
0.8527582982702198,19,2,960
0.8505843852267414,19,2,1000
0.8527582982702198,19,3,50
0.8657316503038803,19,3,89
0.8613370733987844,19,3,129
0.8504675081813933,19,3,168
0.8526180458158017,19,3,208
0.856989247311828,19,3,247
0.8548387096774194,19,3,287
0.8548387096774194,19,3,327
0.8505142589995325,19,3,366
0.8548387096774194,19,3,406
0.8505142589995325,19,3,445
0.8526881720430108,19,3,485
0.8483637213651238,19,3,525
0.8505142589995325,19,3,564
0.854862085086489,19,3,604
0.8505376344086022,19,3,643
0.854862085086489,19,3,683
0.8462131837307153,19,3,722
0.8440392706872369,19,3,762
0.8440626460963067,19,3,802
0.8440626460963067,19,3,841
0.846236559139785,19,3,881
0.8505843852267414,19,3,920
0.8440626460963067,19,3,960
0.8484104721832632,19,3,1000
0.8462599345488545,19,4,50
0.863557737260402,19,4,89
0.8591397849462366,19,4,129
0.856989247311828,19,4,168
0.8440392706872372,19,4,208
0.8418419822346891,19,4,247
0.8418419822346891,19,4,287
0.8440392706872372,19,4,327
0.8418653576437588,19,4,366
0.8483870967741935,19,4,406
0.8505610098176719,19,4,445
0.8483870967741935,19,4,485
0.8483870967741935,19,4,525
0.8462131837307153,19,4,564
0.8462131837307153,19,4,604
0.8440626460963067,19,4,643
0.8484104721832633,19,4,683
0.8418887330528284,19,4,722
0.8440860215053764,19,4,762
0.8440860215053764,19,4,802
0.846236559139785,19,4,841
0.8484104721832632,19,4,881
0.8505843852267414,19,4,920
0.8484104721832632,19,4,960
0.8484104721832632,19,4,1000
0.8419121084618981,19,5,50
0.8441327723235157,19,5,89
0.8440860215053764,19,5,129
0.8375409069658719,19,5,168
0.8375409069658719,19,5,208
0.8375642823749416,19,5,247
0.8375876577840113,19,5,287
0.8462599345488545,19,5,327
0.8397381954184198,19,5,366
0.8397381954184198,19,5,406
0.8397148200093503,19,5,445
0.8397381954184198,19,5,485
0.8375642823749416,19,5,525
0.8419354838709678,19,5,564
0.846236559139785,19,5,604
0.8440626460963067,19,5,643
0.846236559139785,19,5,683
0.8419354838709678,19,5,722
0.8462599345488547,19,5,762
0.8462599345488547,19,5,802
0.8462599345488547,19,5,841
0.8484338475923329,19,5,881
0.8505843852267414,19,5,920
0.8484338475923329,19,5,960
0.8506077606358111,19,5,1000
0.8375642823749416,19,6,50
0.8418653576437588,19,6,89
0.8505610098176717,19,6,129
0.8462131837307154,19,6,168
0.8419121084618981,19,6,208
0.8419354838709678,19,6,247
0.8419121084618981,19,6,287
0.8440860215053764,19,6,327
0.8440860215053764,19,6,366
0.8440860215053764,19,6,406
0.8440860215053764,19,6,445
0.8419354838709678,19,6,485
0.8440860215053764,19,6,525
0.8462599345488547,19,6,564
0.8419121084618981,19,6,604
0.8440860215053764,19,6,643
0.8462599345488545,19,6,683
0.8462599345488545,19,6,722
0.8462599345488545,19,6,762
0.844109396914446,19,6,802
0.8419354838709678,19,6,841
0.8419354838709678,19,6,881
0.8397615708274895,19,6,920
0.8397615708274895,19,6,960
0.8419354838709678,19,6,1000
0.8331697054698456,19,7,50
0.83971482000935,19,7,89
0.8375642823749416,19,7,129
0.8310659186535764,19,7,168
0.8310659186535766,19,7,208
0.8332398316970547,19,7,247
0.8353903693314633,19,7,287
0.8397381954184198,19,7,327
0.8440626460963067,19,7,366
0.8440626460963067,19,7,406
0.8484104721832632,19,7,445
0.8462365591397848,19,7,485
0.8462365591397848,19,7,525
0.8484104721832632,19,7,564
0.846236559139785,19,7,604
0.8440626460963067,19,7,643
0.846236559139785,19,7,683
0.8505843852267414,19,7,722
0.8484104721832632,19,7,762
0.8505843852267414,19,7,802
0.846236559139785,19,7,841
0.8440860215053764,19,7,881
0.8440860215053764,19,7,920
0.8440860215053764,19,7,960
0.8440626460963067,19,7,1000
0.8245441795231416,19,8,50
0.833216456287985,19,8,89
0.8418653576437588,19,8,129
0.8353903693314633,19,8,168
0.8310659186535764,19,8,208
0.8353903693314633,19,8,247
0.8418887330528285,19,8,287
0.8419121084618982,19,8,327
0.8418887330528285,19,8,366
0.8418887330528285,19,8,406
0.8418887330528285,19,8,445
0.8440626460963067,19,8,485
0.8375409069658719,19,8,525
0.8396914446002806,19,8,564
0.83971482000935,19,8,604
0.83971482000935,19,8,643
0.8375642823749416,19,8,683
0.8375642823749416,19,8,722
0.8375642823749416,19,8,762
0.8353903693314633,19,8,802
0.8375642823749416,19,8,841
0.8375642823749416,19,8,881
0.8353903693314633,19,8,920
0.833216456287985,19,8,960
0.833216456287985,19,8,1000
0.8201963534361851,19,9,50
0.8180925666199158,19,9,89
0.8245441795231416,19,9,129
0.8310425432445067,19,9,168
0.8288920056100981,19,9,208
0.82671809256662,19,9,247
0.8332398316970547,19,9,287
0.8310659186535764,19,9,327
0.8332398316970547,19,9,366
0.8397381954184198,19,9,406
0.8397381954184198,19,9,445
0.8353903693314633,19,9,485
0.8375642823749416,19,9,525
0.8397381954184198,19,9,564
0.8375642823749416,19,9,604
0.8418887330528285,19,9,643
0.8397381954184198,19,9,683
0.8375876577840113,19,9,722
0.8375642823749416,19,9,762
0.8354137447405329,19,9,802
0.8310425432445069,19,9,841
0.833216456287985,19,9,881
0.8310425432445069,19,9,920
0.8310425432445069,19,9,960
0.8310425432445069,19,9,1000
0.8136512388966807,19,11,50
0.8266947171575503,19,11,89
0.8245675549322113,19,11,129
0.8245441795231416,19,11,168
0.8288686302010285,19,11,208
0.8266947171575503,19,11,247
0.8288452547919588,19,11,287
0.8288686302010285,19,11,327
0.8245441795231416,19,11,366
0.82671809256662,19,11,406
0.8245441795231416,19,11,445
0.8310425432445069,19,11,485
0.8288686302010285,19,11,525
0.8332398316970547,19,11,564
0.8353903693314633,19,11,604
0.8353903693314633,19,11,643
0.8310425432445069,19,11,683
0.8288686302010285,19,11,722
0.8310425432445069,19,11,762
0.8310425432445069,19,11,802
0.82671809256662,19,11,841
0.82671809256662,19,11,881
0.82671809256662,19,11,920
0.8245441795231416,19,11,960
0.8245441795231416,19,11,1000
,21,1,50
,21,1,89
,21,1,129
,21,1,168
,21,1,208
,21,1,247
,21,1,287
,21,1,327
,21,1,366
,21,1,406
,21,1,445
,21,1,485
,21,1,525
,21,1,564
,21,1,604
,21,1,643
,21,1,683
,21,1,722
,21,1,762
,21,1,802
,21,1,841
,21,1,881
,21,1,920
,21,1,960
,21,1,1000
0.8548854604955587,21,2,50
0.85273492286115,21,2,89
0.8549088359046284,21,2,129
0.8484104721832633,21,2,168
0.8570593735390369,21,2,208
0.854862085086489,21,2,247
0.8505376344086022,21,2,287
0.8483403459560541,21,2,327
0.8483637213651238,21,2,366
0.8505376344086022,21,2,406
0.8461898083216457,21,2,445
0.8483637213651238,21,2,485
0.8461898083216457,21,2,525
0.8462131837307153,21,2,564
0.8440392706872372,21,2,604
0.846236559139785,21,2,643
0.846236559139785,21,2,683
0.8418887330528285,21,2,722
0.846236559139785,21,2,762
0.8484104721832632,21,2,802
0.8484104721832632,21,2,841
0.8484104721832632,21,2,881
0.8505843852267414,21,2,920
0.8505843852267414,21,2,960
0.8484104721832632,21,2,1000
0.8549088359046284,21,3,50
0.867882187938289,21,3,89
0.8613370733987844,21,3,129
0.8526414212248714,21,3,168
0.8526180458158017,21,3,208
0.8548153342683499,21,3,247
0.8548387096774194,21,3,287
0.8526647966339411,21,3,327
0.8505142589995327,21,3,366
0.8548387096774194,21,3,406
0.8483637213651238,21,3,445
0.8483870967741935,21,3,485
0.8462131837307153,21,3,525
0.8440626460963067,21,3,564
0.8526881720430108,21,3,604
0.846236559139785,21,3,643
0.8505610098176717,21,3,683
0.8440392706872369,21,3,722
0.8440392706872369,21,3,762
0.846236559139785,21,3,802
0.8440626460963067,21,3,841
0.846236559139785,21,3,881
0.8484104721832633,21,3,920
0.8440626460963067,21,3,960
0.8484104721832633,21,3,1000
0.8440860215053764,21,4,50
0.8657082748948106,21,4,89
0.8548387096774194,21,4,129
0.8548387096774194,21,4,168
0.8418653576437588,21,4,208
0.8461898083216456,21,4,247
0.8418653576437588,21,4,287
0.8483637213651238,21,4,327
0.8440392706872372,21,4,366
0.8483870967741935,21,4,406
0.8505610098176719,21,4,445
0.8505610098176717,21,4,485
0.8505610098176717,21,4,525
0.8483870967741935,21,4,564
0.8483870967741935,21,4,604
0.846236559139785,21,4,643
0.8484104721832633,21,4,683
0.846236559139785,21,4,722
0.8484104721832633,21,4,762
0.8484104721832633,21,4,802
0.8484104721832633,21,4,841
0.8484104721832632,21,4,881
0.8484104721832632,21,4,920
0.8505843852267414,21,4,960
0.8505843852267414,21,4,1000
0.8440860215053764,21,5,50
0.8463066853669939,21,5,89
0.8462599345488545,21,5,129
0.835413744740533,21,5,168
0.8418887330528285,21,5,208
0.8397615708274895,21,5,247
0.8375876577840113,21,5,287
0.844109396914446,21,5,327
0.8419121084618981,21,5,366
0.8375876577840111,21,5,406
0.8397148200093503,21,5,445
0.8419121084618981,21,5,485
0.8375642823749416,21,5,525
0.8419354838709678,21,5,564
0.8440860215053764,21,5,604
0.8440626460963067,21,5,643
0.8440860215053764,21,5,683
0.8441093969144461,21,5,722
0.8441093969144461,21,5,762
0.8441093969144461,21,5,802
0.8484338475923329,21,5,841
0.8506077606358111,21,5,881
0.8527582982702198,21,5,920
0.8506077606358111,21,5,960
0.8484338475923329,21,5,1000
0.8397381954184198,21,6,50
0.8397148200093503,21,6,89
0.8483870967741935,21,6,129
0.8440626460963067,21,6,168
